iter	Passed	Remaining
1496	90879	2337429
1497	90938	2337317
1498	90996	2337185
1499	91055	2337085
1500	91117	2337062
1501	91178	2337007
1502	91246	2337132
1503	91317	2337326
1504	91381	2337369
1505	91447	2337432
1506	91509	2337403
1507	91569	2337326
1508	91628	2337236
1509	91689	2337161
1510	91747	2337049
1511	91807	2336953
1512	91865	2336837
1513	91923	2336705
1514	91981	2336585
1515	92041	2336481
1516	92099	2336376
1517	92162	2336370
1518	92224	2336339
1519	92286	2336317
1520	92346	2336236
1521	92405	2336133
1522	92464	2336014
1523	92523	2335917
1524	92583	2335831
1525	92642	2335738
1526	92701	2335626
1527	92760	2335529
1528	92820	2335439
1529	92879	2335339
1530	92938	2335231
1531	92997	2335123
1532	93056	2335035
1533	93115	2334935
1534	93181	2334997
1535	93243	2334971
1536	93305	2334946
1537	93367	2334908
1538	93426	2334806
1539	93484	2334689
1540	93543	2334584
1541	93601	2334462
1542	93660	2334340
1543	93721	2334285
1544	93783	2334270
1545	93847	2334280
1546	93908	2334244
1547	93968	2334157
1548	94026	2334024
1549	94086	2333947
1550	94147	2333893
1551	94212	2333952
1552	94281	2334100
1553	94349	2334215
1554	94417	2334337
1555	94482	2334383
1556	94548	2334440
1557	94608	2334372
1558	94671	2334361
1559	94730	2334262
1560	94789	2334153
1561	94848	2334052
1562	94907	2333939
1563	94966	2333839
1564	95025	2333743
1565	95084	2333647
1566	95147	2333624
1567	95209	2333615
1568	95272	2333587
1569	95331	2333498
1570	95390	2333391
1571	95449	2333283
1572	95508	2333189
1573	95567	2333076
1574	95627	2333002
1575	95685	2332870
1576	95743	2332745
1577	95802	2332639
1578	95862	2332568
1579	95923	2332530
1580	95983	2332435
1581	96043	2332351
1582	96102	2332267
1583	96167	2332307
1584	96229	2332266
1585	96287	2332159
1586	96347	2332077
1587	96407	2331989
1588	96466	2331898
1589	96526	2331807
1590	96584	2331691
1591	96644	2331603
1592	96703	2331511
1593	96761	2331392
1594	96820	2331283
1595	96879	2331175
1596	96937	2331063
1597	96996	2330957
1598	97059	2330950
1599	97126	2331041
1600	97192	2331098
1601	97259	2331184
1602	97323	2331206
1603	97391	2331334
1604	97455	2331343
1605	97519	2331351
1606	97580	2331317
1607	97639	2331198
1608	97698	2331091
1609	97762	2331128
1610	97826	2331140
1611	97887	2331094
1612	97947	2331012
1613	98006	2330904
1614	98065	2330805
1615	98128	2330793
1616	98189	2330752
1617	98250	2330678
1618	98308	2330564
1619	98368	2330479
1620	98427	2330384
1621	98485	2330268
1622	98545	2330181
1623	98604	2330078
1624	98662	2329964
1625	98722	2329881
1626	98782	2329785
1627	98840	2329680
1628	98899	2329577
1629	98959	2329497
1630	99018	2329383
1631	99079	2329332
1632	99144	2329368
1633	99207	2329365
1634	99265	2329256
1635	99325	2329165
1636	99384	2329067
1637	99442	2328953
1638	99501	2328845
1639	99560	2328744
1640	99619	2328646
1641	99679	2328557
1642	99738	2328459
1643	99796	2328350
1644	99855	2328236
1645	99914	2328151
1646	99973	2328042
1647	100031	2327919
1648	100095	2327924
1649	100164	2328072
1650	100230	2328124
1651	100296	2328184
1652	100358	2328161
1653	100421	2328143
1654	100479	2328031
1655	100539	2327942
1656	100598	2327851
1657	100658	2327764
1658	100716	2327642
1659	100774	2327531
1660	100833	2327437
1661	100893	2327349
1662	100952	2327244
1663	101011	2327149
1664	101073	2327126
1665	101144	2327293
1666	101207	2327291
1667	101267	2327212
1668	101326	2327118
1669	101389	2327103
1670	101453	2327115
1671	101516	2327114
1672	101577	2327049
1673	101636	2326956
1674	101694	2326841
1675	101753	2326735
1676	101814	2326669
1677	101873	2326570
1678	101933	2326489
1679	101992	2326393
1680	102052	2326316
1681	102113	2326259
1682	102174	2326217
1683	102233	2326123
1684	102293	2326041
1685	102353	2325960
1686	102412	2325864
1687	102471	2325771
1688	102530	2325663
1689	102590	2325578
1690	102649	2325486
1691	102709	2325410
1692	102768	2325316
1693	102827	2325209
1694	102887	2325131
1695	102946	2325029
1696	103004	2324921
1697	103076	2325106
1698	103143	2325201
1699	103207	2325208
1700	103272	2325240
1701	103338	2325306
1702	103397	2325207
1703	103456	2325099
1704	103514	2324983
1705	103573	2324870
1706	103631	2324757
1707	103691	2324686
1708	103750	2324583
1709	103809	2324485
1710	103868	2324385
1711	103927	2324279
1712	103987	2324199
1713	104053	2324275
1714	104117	2324274
1715	104176	2324183
1716	104236	2324094
1717	104295	2324011
1718	104354	2323900
1719	104412	2323787
1720	104471	2323689
1721	104530	2323595
1722	104589	2323486
1723	104648	2323387
1724	104707	2323300
1725	104765	2323179
1726	104824	2323076
1727	104883	2322968
1728	104941	2322862
1729	105004	2322843
1730	105070	2322911
1731	105134	2322924
1732	105196	2322877
1733	105256	2322796
1734	105314	2322680
1735	105372	2322565
1736	105431	2322473
1737	105489	2322351
1738	105548	2322258
1739	105607	2322152
1740	105666	2322053
1741	105725	2321956
1742	105784	2321867
1743	105843	2321768
1744	105903	2321680
1745	105962	2321583
1746	106027	2321622
1747	106097	2321770
1748	106166	2321881
1749	106230	2321900
1750	106294	2321911
1751	106353	2321815
1752	106415	2321772
1753	106474	2321670
1754	106533	2321588
1755	106593	2321493
1756	106651	2321389
1757	106710	2321293
1758	106769	2321187
1759	106827	2321079
1760	106886	2320969
1761	106945	2320879
1762	107008	2320869
1763	107068	2320799
1764	107130	2320766
1765	107189	2320656
1766	107248	2320553
1767	107306	2320442
1768	107364	2320334
1769	107424	2320253
1770	107483	2320154
1771	107542	2320047
1772	107601	2319949
1773	107659	2319843
1774	107717	2319729
1775	107776	2319624
1776	107835	2319521
1777	107894	2319424
1778	107956	2319386
1779	108025	2319512
1780	108088	2319505
1781	108150	2319479
1782	108209	2319383
1783	108269	2319297
1784	108328	2319211
1785	108387	2319111
1786	108447	2319023
1787	108506	2318927
1788	108565	2318844
1789	108624	2318749
1790	108684	2318665
1791	108744	2318586
1792	108803	2318486
1793	108861	2318381
1794	108920	2318272
1795	108983	2318266
1796	109053	2318406
1797	109124	2318562
1798	109190	2318613
1799	109259	2318722
1800	109323	2318734
1801	109382	2318636
1802	109440	2318534
1803	109501	2318460
1804	109559	2318358
1805	109617	2318232
1806	109675	2318119
1807	109734	2318030
1808	109794	2317936
1809	109852	2317833
1810	109911	2317738
1811	109977	2317774
1812	110039	2317740
1813	110098	2317653
1814	110158	2317571
1815	110219	2317528
1816	110278	2317422
1817	110338	2317342
1818	110396	2317239
1819	110457	2317172
1820	110517	2317104
1821	110576	2316998
1822	110635	2316910
1823	110694	2316811
1824	110754	2316736
1825	110812	2316627
1826	110870	2316512
1827	110932	2316466
1828	110995	2316461
1829	111056	2316414
1830	111115	2316318
1831	111175	2316234
1832	111234	2316138
1833	111293	2316048
1834	111353	2315965
1835	111412	2315870
1836	111471	2315787
1837	111531	2315695
1838	111588	2315570
1839	111648	2315495
1840	111708	2315417
1841	111766	2315308
1842	111825	2315208
1843	111884	2315110
1844	111947	2315091
1845	112009	2315058
1846	112075	2315124
1847	112142	2315189
1848	112208	2315240
1849	112274	2315282
1850	112334	2315205
1851	112393	2315114
1852	112451	2315000
1853	112510	2314905
1854	112573	2314880
1855	112631	2314769
1856	112689	2314659
1857	112748	2314556
1858	112807	2314469
1859	112866	2314376
1860	112928	2314331
1861	112989	2314282
1862	113050	2314228
1863	113110	2314162
1864	113169	2314066
1865	113228	2313954
1866	113286	2313838
1867	113345	2313751
1868	113404	2313658
1869	113463	2313566
1870	113523	2313488
1871	113582	2313401
1872	113641	2313307
1873	113701	2313221
1874	113760	2313137
1875	113820	2313055
1876	113880	2312975
1877	113943	2312968
1878	114006	2312950
1879	114065	2312849
1880	114122	2312732
1881	114182	2312644
1882	114242	2312566
1883	114301	2312475
1884	114360	2312383
1885	114419	2312285
1886	114477	2312178
1887	114536	2312088
1888	114595	2311983
1889	114653	2311883
1890	114712	2311774
1891	114771	2311689
1892	114831	2311617
1893	114894	2311590
1894	114964	2311735
1895	115028	2311741
1896	115093	2311765
1897	115160	2311822
1898	115221	2311767
1899	115280	2311670
1900	115338	2311570
1901	115398	2311484
1902	115457	2311400
1903	115517	2311311
1904	115575	2311216
1905	115635	2311141
1906	115694	2311042
1907	115753	2310942
1908	115812	2310844
1909	115875	2310841
1910	115938	2310830
1911	115998	2310745
1912	116056	2310641
1913	116115	2310549
1914	116175	2310472
1915	116235	2310401
1916	116294	2310291
1917	116352	2310191
1918	116412	2310105
1919	116471	2310015
1920	116530	2309923
1921	116589	2309840
1922	116649	2309762
1923	116707	2309649
1924	116765	2309534
1925	116824	2309437
1926	116887	2309427
1927	116950	2309408
1928	117009	2309311
1929	117068	2309221
1930	117127	2309120
1931	117185	2309017
1932	117244	2308925
1933	117303	2308829
1934	117361	2308723
1935	117421	2308637
1936	117479	2308528
1937	117537	2308415
1938	117597	2308334
1939	117656	2308256
1940	117716	2308175
1941	117775	2308085
1942	117839	2308085
1943	117902	2308077
1944	117970	2308167
1945	118036	2308203
1946	118102	2308238
1947	118165	2308226
1948	118224	2308131
1949	118282	2308022
1950	118341	2307939
1951	118401	2307851
1952	118459	2307746
1953	118518	2307655
1954	118577	2307565
1955	118636	2307463
1956	118694	2307358
1957	118754	2307278
1958	118815	2307236
1959	118879	2307241
1960	118942	2307220
1961	119006	2307214
1962	119068	2307194
1963	119132	2307187
1964	119192	2307124
1965	119251	2307021
1966	119309	2306921
1967	119368	2306811
1968	119427	2306723
1969	119486	2306633
1970	119545	2306539
1971	119604	2306454
1972	119663	2306349
1973	119722	2306256
1974	119781	2306174
1975	119845	2306171
1976	119906	2306131
1977	119966	2306058
1978	120026	2305970
1979	120084	2305874
1980	120143	2305763
1981	120201	2305668
1982	120260	2305568
1983	120319	2305469
1984	120377	2305368
1985	120437	2305283
1986	120496	2305199
1987	120555	2305115
1988	120615	2305040
1989	120674	2304938
1990	120733	2304856
1991	120792	2304764
1992	120854	2304720
1993	120925	2304858
1994	120991	2304907
1995	121062	2305049
1996	121127	2305070
1997	121185	2304959
1998	121245	2304872
1999	121304	2304785
2000	121363	2304699
2001	121423	2304618
2002	121483	2304554
2003	121544	2304486
2004	121602	2304390
2005	121661	2304293
2006	121720	2304204
2007	121781	2304149
2008	121843	2304104
2009	121904	2304053
2010	121964	2303974
2011	122023	2303894
2012	122082	2303800
2013	122141	2303704
2014	122200	2303613
2015	122259	2303517
2016	122317	2303407
2017	122374	2303292
2018	122434	2303206
2019	122493	2303112
2020	122551	2303007
2021	122611	2302931
2022	122670	2302847
2023	122728	2302737
2024	122790	2302702
2025	122852	2302659
2026	122915	2302644
2027	122974	2302557
2028	123033	2302470
2029	123092	2302368
2030	123151	2302281
2031	123209	2302168
2032	123268	2302075
2033	123326	2301971
2034	123385	2301888
2035	123444	2301783
2036	123502	2301681
2037	123561	2301587
2038	123620	2301496
2039	123678	2301393
2040	123737	2301304
2041	123802	2301319
2042	123869	2301385
2043	123936	2301435
2044	124000	2301441
2045	124067	2301499
2046	124130	2301469
2047	124188	2301365
2048	124247	2301284
2049	124307	2301203
2050	124366	2301109
2051	124424	2301003
2052	124482	2300898
2053	124541	2300802
2054	124600	2300709
2055	124658	2300601
2056	124717	2300520
2057	124783	2300560
2058	124847	2300547
2059	124909	2300524
2060	124973	2300510
2061	125031	2300418
2062	125090	2300326
2063	125148	2300218
2064	125207	2300122
2065	125267	2300048
2066	125326	2299964
2067	125385	2299864
2068	125444	2299777
2069	125504	2299703
2070	125563	2299611
2071	125621	2299511
2072	125680	2299420
2073	125742	2299384
2074	125808	2299409
2075	125867	2299323
2076	125926	2299239
2077	125986	2299167
2078	126046	2299084
2079	126104	2298990
2080	126163	2298894
2081	126222	2298794
2082	126280	2298694
2083	126339	2298602
2084	126398	2298505
2085	126456	2298410
2086	126515	2298321
2087	126574	2298226
2088	126633	2298140
2089	126693	2298056
2090	126760	2298108
2091	126829	2298201
2092	126894	2298227
2093	126961	2298287
2094	127028	2298327
2095	127087	2298254
2096	127147	2298173
2097	127206	2298089
2098	127265	2297998
2099	127324	2297895
2100	127382	2297794
2101	127441	2297703
2102	127499	2297594
2103	127558	2297502
2104	127617	2297409
2105	127675	2297315
2106	127740	2297330
2107	127803	2297304
2108	127863	2297236
2109	127923	2297166
2110	127982	2297068
2111	128040	2296974
2112	128099	2296876
2113	128157	2296776
2114	128217	2296699
2115	128276	2296611
2116	128334	2296509
2117	128394	2296430
2118	128453	2296336
2119	128512	2296246
2120	128571	2296160
2121	128630	2296077
2122	128690	2296009
2123	128757	2296047
2124	128818	2295996
2125	128881	2295979
2126	128944	2295965
2127	129004	2295891
2128	129064	2295814
2129	129122	2295707
2130	129181	2295625
2131	129240	2295527
2132	129300	2295461
2133	129359	2295375
2134	129417	2295268
2135	129476	2295176
2136	129535	2295092
2137	129594	2294992
2138	129655	2294944
2139	129718	2294934
2140	129788	2295035
2141	129856	2295108
2142	129922	2295144
2143	129989	2295185
2144	130051	2295150
2145	130110	2295070
2146	130170	2294981
2147	130229	2294894
2148	130289	2294821
2149	130348	2294747
2150	130408	2294661
2151	130466	2294568
2152	130525	2294471
2153	130586	2294415
2154	130650	2294412
2155	130713	2294390
2156	130777	2294391
2157	130839	2294367
2158	130899	2294285
2159	130957	2294186
2160	131017	2294105
2161	131077	2294033
2162	131136	2293952
2163	131195	2293865
2164	131254	2293776
2165	131314	2293700
2166	131374	2293633
2167	131434	2293558
2168	131494	2293484
2169	131554	2293421
2170	131613	2293323
2171	131679	2293351
2172	131742	2293339
2173	131804	2293302
2174	131863	2293218
2175	131922	2293128
2176	131981	2293040
2177	132040	2292945
2178	132099	2292852
2179	132157	2292754
2180	132217	2292678
2181	132275	2292578
2182	132334	2292481
2183	132393	2292392
2184	132451	2292290
2185	132510	2292205
2186	132570	2292123
2187	132634	2292125
2188	132701	2292174
2189	132768	2292232
2190	132835	2292271
2191	132899	2292271
2192	132960	2292224
2193	133018	2292113
2194	133077	2292026
2195	133137	2291947
2196	133195	2291853
2197	133255	2291774
2198	133313	2291679
2199	133372	2291582
2200	133431	2291496
2201	133489	2291392
2202	133548	2291297
2203	133610	2291257
2204	133673	2291247
2205	133734	2291186
2206	133794	2291109
2207	133853	2291032
2208	133913	2290961
2209	133973	2290886
2210	134032	2290789
2211	134091	2290707
2212	134151	2290632
2213	134211	2290559
2214	134269	2290460
2215	134328	2290367
2216	134387	2290278
2217	134445	2290187
2218	134505	2290103
2219	134565	2290045
2220	134629	2290043
2221	134694	2290055
2222	134754	2289973
2223	134813	2289890
2224	134872	2289795
2225	134930	2289698
2226	134989	2289602
2227	135048	2289512
2228	135106	2289416
2229	135169	2289396
2230	135229	2289329
2231	135288	2289237
2232	135347	2289156
2233	135407	2289081
2234	135466	2288992
2235	135524	2288893
2236	135586	2288844
2237	135654	2288904
2238	135719	2288923
2239	135784	2288943
2240	135852	2289008
2241	135917	2289023
2242	135981	2289019
2243	136046	2289021
2244	136108	2288990
2245	136168	2288914
2246	136226	2288817
2247	136285	2288724
2248	136345	2288651
2249	136405	2288577
2250	136464	2288496
2251	136524	2288415
2252	136588	2288412
2253	136652	2288408
2254	136713	2288351
2255	136775	2288329
2256	136838	2288296
2257	136897	2288207
2258	136956	2288128
2259	137016	2288048
2260	137074	2287947
2261	137133	2287862
2262	137192	2287766
2263	137250	2287665
2264	137309	2287575
2265	137367	2287479
2266	137426	2287395
2267	137486	2287316
2268	137547	2287262
2269	137611	2287264
2270	137678	2287300
2271	137741	2287281
2272	137801	2287213
2273	137859	2287117
2274	137919	2287032
2275	137977	2286936
2276	138036	2286845
2277	138095	2286767
2278	138155	2286689
2279	138214	2286593
2280	138274	2286526
2281	138333	2286441
2282	138392	2286352
2283	138450	2286257
2284	138510	2286178
2285	138573	2286162
2286	138644	2286270
2287	138710	2286295
2288	138774	2286288
2289	138840	2286318
2290	138899	2286231
2291	138961	2286196
2292	139023	2286158
2293	139082	2286074
2294	139141	2285988
2295	139201	2285912
2296	139259	2285815
2297	139320	2285746
2298	139378	2285657
2299	139439	2285591
2300	139501	2285565
2301	139566	2285563
2302	139627	2285509
2303	139685	2285411
2304	139744	2285315
2305	139802	2285219
2306	139861	2285130
2307	139919	2285033
2308	139978	2284944
2309	140036	2284842
2310	140095	2284757
2311	140155	2284684
2312	140214	2284590
2313	140273	2284507
2314	140332	2284422
2315	140391	2284334
2316	140449	2284226
2317	140511	2284187
2318	140574	2284162
2319	140632	2284072
2320	140691	2283978
2321	140750	2283896
2322	140809	2283799
2323	140868	2283712
2324	140926	2283619
2325	140984	2283512
2326	141043	2283430
2327	141103	2283351
2328	141162	2283275
2329	141225	2283254
2330	141285	2283171
2331	141347	2283136
2332	141410	2283109
2333	141474	2283115
2334	141541	2283158
2335	141609	2283206
2336	141675	2283233
2337	141739	2283230
2338	141801	2283186
2339	141860	2283109
2340	141919	2283015
2341	141978	2282924
2342	142036	2282834
2343	142096	2282763
2344	142156	2282680
2345	142214	2282585
2346	142273	2282500
2347	142333	2282429
2348	142392	2282341
2349	142455	2282313
2350	142518	2282304
2351	142582	2282290
2352	142640	2282193
2353	142699	2282098
2354	142759	2282023
2355	142817	2281924
2356	142875	2281830
2357	142934	2281734
2358	142993	2281659
2359	143052	2281571
2360	143111	2281478
2361	143170	2281399
2362	143230	2281319
2363	143289	2281229
2364	143348	2281143
2365	143406	2281052
2366	143472	2281080
2367	143541	2281143
2368	143599	2281050
2369	143659	2280965
2370	143717	2280876
2371	143777	2280801
2372	143837	2280728
2373	143896	2280638
2374	143955	2280558
2375	144013	2280462
2376	144072	2280371
2377	144132	2280297
2378	144191	2280214
2379	144250	2280132
2380	144309	2280045
2381	144369	2279970
2382	144431	2279938
2383	144497	2279965
2384	144568	2280065
2385	144636	2280123
2386	144702	2280133
2387	144770	2280191
2388	144832	2280156
2389	144895	2280131
2390	144957	2280101
2391	145020	2280076
2392	145080	2279996
2393	145139	2279907
2394	145200	2279862
2395	145259	2279772
